num,FSDB,moTagL,moTagR,tState,brand,moPITTag,season,moDay,moMn,moYear,moAge,arrivalDate,sex,pupBM,day,month,year,event
636,F08409,W7825,W7825-TH,-+,,0415A50BC7,2010,22,11,2006,3,17/12/2009,,,,,2009,5
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2012,22,11,2006,5,12/12/2011,F,4.2,13,12,2011,2
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2013,22,11,2006,6,11/12/2012,F,4,12,12,2012,2
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2014,22,11,2006,7,12/12/2013,F,4.7,13,12,2013,2
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2015,22,11,2006,8,06/12/2014,F,4.6,7,12,2014,2
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2016,22,11,2006,9,10/12/2015,M,5.3,11,12,2015,2
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2017,22,11,2006,10,14/12/2016,F,5,14,12,2016,2
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2018,22,11,2006,11,09/12/2017,M,4.9,10,12,2017,2
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2019,22,11,2006,12,11/12/2018,M,5.6,13,12,2018,2
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2020,22,11,2006,13,08/12/2019,F,4.8,9,12,2019,2
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2021,22,11,2006,14,09/12/2020,F,5.3,10,12,2020,2
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2022,22,11,2006,15,08/12/2021,F,4.35,10,12,2021,2
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2023,22,11,2006,16,06/12/2022,,,,,2022,5
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2024,22,11,2006,17,05/12/2023,,,7,12,2023,4
636,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2025,22,11,2006,18,07/12/2024,M,4.1,10,12,2024,4
637,F08605,W7826,W7826,++,,0415A4FEB6,2007,12,12,2006,0,12/12/2006,,,,,2006,1
638,F08474,W7828,W7828,++,,04159E279E,2007,1,12,2006,0,01/12/2006,,,,,2006,1
639,F08671,W7833,W7833,++,,0415A4E689,2007,19,12,2006,0,19/12/2006,,,,,2006,1
640,F08664,W7834,W7834,++,,04159E0910,2007,18,12,2006,0,18/12/2006,,,,,2006,1
641,F08712,W7836,W7836,++,,04159E1708,2007,1,1,2007,0,01/01/2007,,,,,2006,1
641,F08712,W7836-TH,W7836,-+,,04159E1708,2008,1,1,2007,1,13/02/2008,,,,,2007,5
642,F08565,W7837,W7837,++,,0415A50C1A,2007,8,12,2006,0,08/12/2006,,,,,2006,1
643,F08600,W7844,W7844,++,,04159E2589,2007,12,12,2006,0,12/12/2006,,,,,2006,1
644,F08521,W7846,W7846,++,,04159E227C,2007,4,12,2006,0,04/12/2006,,,,,2006,1
645,F08734,W7851,W7851,++,,0415A507FF,2007,,,2006,0,,,,,,2006,1
646,F08736,W7853,W7853,++,,04130220D0,2007,,,2006,0,,,,,,2006,1
647,F08452,W7854,W7854,++,,0413022EE2,2007,28,11,2006,0,28/11/2006,,,,,2006,1
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2010,28,11,2006,3,29/12/2009,,,,,2009,5
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2012,28,11,2006,5,15/12/2011,F,3.9,16,12,2011,3
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2012,28,11,2006,5,15/12/2011,M,5,17,12,2011,2
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2013,28,11,2006,6,18/12/2012,M,4.3,19,12,2012,3
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2014,28,11,2006,7,10/12/2013,M,5.8,12,12,2013,2
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2015,28,11,2006,8,04/12/2014,F,4.6,6,12,2014,2
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2016,28,11,2006,9,02/12/2015,F,4.6,4,12,2015,3
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2017,28,11,2006,10,07/12/2016,F,4.8,9,12,2016,2
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2018,28,11,2006,11,04/12/2017,F,4.9,6,12,2017,2
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2019,28,11,2006,12,23/12/2018,,,,,2018,5
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2020,28,11,2006,13,03/12/2019,F,5.2,5,12,2019,2
647,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2021,28,11,2006,14,23/12/2020,M,4.7,24,12,2020,2
648,F08737,W7855,W7855,++,,04130206F5,2007,,,2006,0,,,,,,2006,1
649,F08744,W7862,W7862,++,,0415A4FE7A,2007,,,2006,0,01/02/2007,,,,,2006,1
649,F08744,W7862-TH,W7862-TH,--,,0415A4FE7A,2011,,,2006,4,20/12/2010,F,4.3,22,12,2010,2
650,F08542,W7866,W7866,++,,04159E0F4D,2007,6,12,2006,0,06/12/2006,,,,,2006,1
651,F08747,W7867,W7867,++,,0415A4F3E3,2007,,,2006,0,,,,,,2006,1
652,F08748,W7868,W7868,++,,04159E217D,2007,,,2006,0,01/02/2007,,,,,2006,1
652,F08748,W7868-TH,W7868-TH,--,,04159E217D,2013,,,2006,6,14/12/2012,M,4.6,15,12,2012,3
653,F08752,W7872,W7872,++,,0415A4E857,2007,,,2006,0,,,,,,2006,1
654,F08753,W7874,W7874,++,,0415A4F662,2007,,,2006,0,,,,,,2006,1
655,F08754,W7875,W7875,++,,04159E17B0,2007,,,2006,0,,,,,,2006,1
656,F08579,W7876,W7876,++,,0415A50D90,2007,10,12,2006,0,10/12/2006,,,,,2006,1
657,F08784,W7877,W7877,++,,04159E30F5,2007,,,2006,0,,,,,,2006,1
658,F08755,W7878,W7878,++,,0415A4F68F,2007,,,2006,0,,,,,,2006,1
658,F08755,W7878,W7878,++,,0415A4F68F,2008,,,2006,1,,,,,,2007,5
659,F08688,W7879,W7879,++,,04159E10C3,2007,21,12,2006,0,21/12/2006,,,,,2006,1
659,F08688,W7879,W7879,++,,04159E10C3,2008,21,12,2006,1,,,,,,2007,5
659,F08688,W7879,W7879,++,,04159E10C3,2009,21,12,2006,2,,,,,,2008,5
660,F08756,W7880,W7880,++,,0415A4F4C9,2007,,,2006,0,,,,,,2006,1
661,F08757,W7881,W7881,++,,0415A4EE1D,2007,,,2006,0,01/02/2007,,,,,2006,1
661,F08757,W7881-TH,W7881-TH,--,,0415A4EE1D,2011,,,2006,4,07/12/2010,,,,,2010,5
661,F08757,W7881-TH,W7881-TH,--,,0415A4EE1D,2012,,,2006,5,11/12/2011,F,5.4,3,12,2011,2
661,F08757,W7881-TH,W7881-TH,--,,0415A4EE1D,2013,,,2006,6,03/12/2012,M,5.3,4,12,2012,2
662,F08706,W7882,W7882,++,,0415A51041,2007,25,12,2006,0,25/12/2006,,,,,2006,1
663,F08526,W7885,W7885,++,,04159E14EA,2007,4,12,2006,0,04/12/2006,,,,,2006,1
664,F08759,W7886,W7886,++,,0415A4EDAE,2007,,,2006,0,,,,,,2006,1
665,F08463,W7891,W7891,++,,041302289B,2007,29,11,2006,0,29/11/2006,,,,,2006,1
666,F08760,W7893,W7893,++,,0415A4F92E,2007,,,2006,0,,,,,,2006,1
667,F08761,W7895,W7895,++,,0415A4FA8C,2007,,,2006,0,,,,,,2006,1
668,F08762,W7897,W7897,++,,04159E1D34,2007,,,2006,0,03/02/2007,,,,,2006,1
668,F08762,W7897-TH,W7897-TH,--,,04159E1D34,2009,,,2006,2,19/12/2008,,,,,2008,5
668,F08762,W7897-TH,W7897-TH,--,,04159E1D34,2012,,,2006,5,12/12/2011,,,,,2011,5
669,F08763,W7898,W7898,++,,0415A4ED2C,2007,,,2006,0,,,,,,2006,1
669,F08763,W7898,W7898,++,,0415A4ED2C,2008,,,2006,1,,,,,,2007,5
670,F08764,W7899,W7899,++,,0415A50F49,2007,,,2006,0,,,,,,2006,1
671,F08767,W7903,W7903,++,,0413021C46,2007,,,2006,0,,,,,,2006,1
672,F08768,W7904,W7904,++,,0413022BCB,2007,,,2006,0,,,,,,2006,1
673,F08769,W7905,W7905,++,,041302086D,2007,,,2006,0,,,,,,2006,1
674,F08770,W7906,W7906,++,,413020782,2007,,,2006,0,,,,,,2006,1
675,F08772,W7907,W7907,++,,0413022DF0,2007,,,2006,0,03/02/2007,,,,,2006,1
675,F08772,W7907-TH,W7907-TH,--,,0413022DF0,2013,,,2006,6,07/12/2012,M,4.7,8,12,2012,2
676,F08773,W7908,W7908,++,,0413021A10,2007,,,2006,0,,,,,,2006,1
677,F08777,W7913,W7913,++,,04130216D7,2007,,,2006,0,,,,,,2006,1
678,F08778,W7914,W7914,++,,0413021B64,2007,,,2006,0,,,,,,2006,1
679,F08779,W7915,W7915,++,,0413022B06,2007,,,2006,0,,,,,,2006,1
680,F08780,W7916,W7916,++,,413021223,2007,,,2006,0,03/02/2007,,,,,2006,1
680,F08780,W7916-TH,W7916-TH,--,,413021223,2011,,,2006,4,10/12/2010,,,,,2010,5
680,F08780,W7916-TH,W7916-TH,--,,413021223,2012,,,2006,5,30/11/2011,F,4.8,30,11,2011,2
680,F08780,W7916-TH,W7916-TH,--,,413021223,2013,,,2006,6,30/11/2012,M,5.6,30,11,2012,2
680,F08780,W7916-TH,W7916-TH,--,,413021223,2014,,,2006,7,11/12/2013,,,,,2013,5
680,F08780,W7916-TH,W7916-TH,--,,413021223,2015,,,2006,8,28/11/2014,M,5.7,29,11,2014,2
680,F08780,W7916-TH,W7916-TH,--,,413021223,2016,,,2006,9,31/12/2015,,,,,2015,5
680,F08780,W7916-TH,W7916-TH,--,,413021223,2017,,,2006,10,27/11/2016,M,5.4,28,11,2016,2
680,F08780,W7916-TH,W7916-TH,--,,413021223,2018,,,2006,11,20/11/2017,F,5,21,11,2017,2
680,F08780,W7916-TH,W7916-TH,--,,413021223,2019,,,2006,12,16/12/2018,,,,,2018,5
680,F08780,W7916-TH,W7916-TH,--,,413021223,2020,,,2006,13,01/12/2019,,,,,2019,5
680,F08780,W7916-TH,W7916-TH,--,,413021223,2021,,,2006,14,25/11/2020,F,4.3,26,11,2020,2
681,F08782,W7918,W7918,++,,0413020AF3,2007,,,2006,0,,,,,,2006,1
682,F08783,W7919,W7919,++,,0413022D16,2007,,,2006,0,,,,,,2006,1
683,F08613,W7920,W7920,++,,413022542,2007,14,12,2006,0,14/12/2006,,,,,2006,1
684,F08788,W7924,W7924,++,,413021918,2007,,,2006,0,,,,,,2006,1
685,F08789,W7925,W7925,++,,0413022B4E,2007,,,2006,0,,,,,,2006,1
686,F08791,W7928,W7928,++,,0413020FEF,2007,,,2006,0,,,,,,2006,1
687,F08792,W7929,W7929,++,,0413022F19,2007,,,2006,0,,,,,,2006,1
688,F08793,W7930,W7930,++,,04130226A8,2007,,,2006,0,04/02/2007,,,,,2006,1
688,F08793,W7930,W7930,++,,04130226A8,2009,,,2006,2,13/01/2009,,,,,2008,5
688,F08793,W7930,W7930-TH,+-,,04130226A8,2010,,,2006,3,18/12/2009,,,,,2009,5
688,F08793,W7930,W7930-TH,+-,,04130226A8,2011,,,2006,4,10/12/2010,F,4.5,11,12,2010,3
688,F08793,W7930-TH,W7930-TH,--,,04130226A8,2012,,,2006,5,09/12/2011,F,4.1,11,12,2011,3
689,F08602,W7931,W7931,++,,04159E14D1,2007,12,12,2006,0,12/12/2006,,,,,2006,1
689,F08602,W7931,W7931,++,,04159E14D1,2008,12,12,2006,1,22/12/2007,,,,,2007,5
690,F08647,W7932,W7932,++,,04159E3503,2007,16,12,2006,0,16/12/2006,,,,,2006,1
691,F08794,W7933,W7933,++,,04130211BC,2007,,,2006,0,,,,,,2006,1
692,F08795,W7934,W7934,++,,0413021DDA,2007,,,2006,0,,,,,,2006,1
693,F08796,W7935,W7935,++,,0413020EB6,2007,,,2006,0,,,,,,2006,1
694,F08797,W7936,W7936,++,,0413021DE2,2007,,,2006,0,,,,,,2006,1
695,F08501,W7941,W7941,++,,413020701,2007,4,12,2006,0,04/12/2006,,,,,2006,1
696,F08804,W7944,W7944,++,,0415A509FD,2007,,,2006,0,,,,,,2006,1
696,F08804,W7944-TH,W7944,-+,,0415A509FD,2010,,,2006,3,27/12/2009,,,,,2009,5
696,F08804,W7944-TH,W7944,-+,,0415A509FD,2011,,,2006,4,14/12/2010,,,,,2010,5
696,F08804,W7944-TH,W7944,-+,,0415A509FD,2012,,,2006,5,11/12/2011,M,4.8,13,12,2011,2
696,F08804,W7944-TH,W7944,-+,,0415A509FD,2013,,,2006,6,10/12/2012,,,,,2012,5
696,F08804,W7944-TH,W7944-TH,--,,0415A509FD,2014,,,2006,7,07/12/2013,F,4.8,8,12,2013,2
696,F08804,W7944-TH,W7944-TH,--,,0415A509FD,2015,,,2006,8,13/12/2014,M,5.5,13,12,2014,2
696,F08804,W7944-TH,W7944-TH,--,,0415A509FD,2016,,,2006,9,31/12/2015,,,,,2015,5
696,F08804,W7944-TH,W7944-TH,--,,0415A509FD,2017,,,2006,10,03/12/2016,F,4.8,4,12,2016,4
696,F08804,W7944-TH,W7944-TH,--,,0415A509FD,2018,,,2006,11,08/12/2017,F,5,9,12,2017,4
697,F08805,W7945,W7945,++,,0415A50CFE,2007,,,2006,0,05/02/2007,,,,,2006,1
697,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2012,,,2006,5,11/12/2011,F,4.1,13,12,2011,2
697,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2013,,,2006,6,15/12/2012,F,4.5,16,12,2012,2
697,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2014,,,2006,7,08/12/2013,,,,,2013,5
697,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2015,,,2006,8,10/12/2014,M,4.6,11,12,2014,2
697,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2016,,,2006,9,02/01/2016,M,5,3,1,2016,3
697,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2017,,,2006,10,15/12/2016,M,5.5,17,12,2016,2
697,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2018,,,2006,11,10/12/2017,F,4.1,11,12,2017,2
698,F08807,W7947,W7947,++,,04159E12DF,2007,,,2006,0,,,,,,2006,1
699,F08809,W7949,W7949,++,,0415A502C7,2007,,,2006,0,,,,,,2006,1
700,F08507,W7950,W7950,++,,0415A4FC0F,2007,3,12,2006,0,03/12/2006,,,,,2006,1
700,F08507,W7950-TH,W7950-TH,--,,0415A4FC0F,2010,3,12,2006,3,26/12/2009,,,,,2009,5
701,F08516,W7951,W7951,++,,04159E28B3,2007,3,12,2006,0,03/12/2006,,,,,2006,1
702,F08813,W7956,W7956,++,,4.13E+07,2007,,,2006,0,05/02/2007,,,,,2006,1
702,F08813,W7956-TH,W7956,-+,,4.13E+07,2009,,,2006,2,28/12/2008,,,,,2008,5
702,F08813,W7956-TH,W7956-TH,--,,4.13E+07,2010,,,2006,3,27/12/2009,,,,,2009,5
703,F08815,W7958,W7958,++,,0413020CAC,2007,,,2006,0,,,,,,2006,1
704,F08640,W7959,W7959,++,,0415A50C3C,2007,16,12,2006,0,16/12/2006,,,,,2006,1
705,F08816,W7960,W7960,++,,0413022A13,2007,,,2006,0,,,,,,2006,1
706,F08818,W7962,W7962,++,,0413020C8C,2007,,,2006,0,,,,,,2006,1
706,F08818,W7962,W7962,++,,0413020C8C,2008,,,2006,1,,,,,,2007,5
707,F08819,W7963,W7963,++,,0413021BFF,2007,,,2006,0,,,,,,2006,1
708,F08820,W7964,W7964,++,,04130222F5,2007,,,2006,0,,,,,,2006,1
709,F08821,W7967,W7967,++,,0415A507E4,2007,,,2006,0,,,,,,2006,1
710,F08822,W7968,W7968,++,,04159E0829,2007,,,2006,0,,,,,,2006,1
711,F08823,W7969,W7969,++,,04159E095A,2007,,,2006,0,08/02/2007,,,,,2006,1
711,F08823,W7969,W7969,++,,04159E095A,2008,,,2006,1,27/12/2007,,,,,2007,5
712,F08520,W7970,W7970,++,,0415A4F83E,2007,4,12,2006,0,04/12/2006,,,,,2006,1
712,F08520,W7970-TH,W7970-TH,--,,0415A4F83E,2011,4,12,2006,4,11/12/2010,M,3.6,12,12,2010,4
712,F08520,W7970-TH,W7970-TH,--,,0415A4F83E,2012,4,12,2006,5,10/12/2011,F,3.4,10,12,2011,4
712,F08520,W7970-TH,W7970-TH,--,,0415A4F83E,2013,4,12,2006,6,09/12/2012,M,4.3,9,12,2012,2
713,F08544,W7971,W7971,++,,04130225F8,2007,6,12,2006,0,06/12/2006,,,,,2006,1
714,F08826,W7975,W7975,++,,0413021DBD,2007,,,2006,0,,,,,,2006,1
715,F08827,W7976,W7976,++,,0415A50E2D,2007,,,2006,0,,,,,,2006,1
716,F08828,W7977,W7977,++,,04159E3410,2007,,,2006,0,09/02/2007,,,,,2006,1
716,F08828,W7977-TH,W7977-TH,--,,04159E3410,2011,,,2006,4,07/12/2010,F,4.2,7,12,2010,3
716,F08828,W7977-TH,W7977-TH,--,,04159E3410,2013,,,2006,6,10/12/2012,M,4.9,11,12,2012,2
716,F08828,W7977-TH,W7977-TH,--,,04159E3410,2014,,,2006,7,25/11/2013,,,,,2013,5
716,F08828,W7977-TH,W7977-TH,--,,04159E3410,2015,,,2006,8,12/12/2014,M,4.7,13,12,2014,4
716,F08828,W7977-TH,W7977-TH,--,,04159E3410,2016,,,2006,9,06/01/2016,,,,,2015,5
717,F08831,W7980,W7980,++,,0415A50058,2007,,,2006,0,,,,,,2006,1
718,F08630,W7981,W7981,++,,04159E0B14,2007,15,12,2006,0,15/12/2006,,,,,2006,1
719,F08832,W7982,W7982,++,,04159E156E,2007,,,2006,0,,,,,,2006,1
720,F08833,W7983,W7983,++,,04130218D8,2007,,,2006,0,,,,,,2006,1
721,F08523,W7984,W7984,++,,04159E0C5C,2007,4,12,2006,0,04/12/2006,,,,,2006,1
722,F08834,W7985,W7985,++,,0413022D9C,2007,,,2006,0,09/02/2007,,,,,2006,1
722,F08834,W7985,W7985,++,,0413022D9C,2008,,,2006,1,31/12/2007,,,,,2007,5
722,F08834,W7985,W7985-TH,+-,,0413022D9C,2009,,,2006,2,25/10/2008,,,,,2008,8
723,F08835,W7986,W7986,++,,041302189C,2007,,,2006,0,09/02/2007,,,,,2006,1
723,F08835,W7986,W7986-TH,+-,,041302189C,2011,,,2006,4,11/12/2010,F,4.5,12,12,2010,2
723,F08835,W7986,W7986-TH,+-,,041302189C,2012,,,2006,5,07/12/2011,M,5.3,8,12,2011,2
723,F08835,W7986,W7986-TH,+-,,041302189C,2013,,,2006,6,05/12/2012,F,4.8,6,12,2012,2
723,F08835,W7986,W7986-TH,+-,,041302189C,2014,,,2006,7,17/12/2013,F,4.8,18,12,2013,2
723,F08835,W7986,W7986-TH,+-,,041302189C,2015,,,2006,8,02/12/2014,F,3.9,4,12,2014,3
723,F08835,W7986-TH,W7986-TH,--,,041302189C,2017,,,2006,10,11/12/2016,,,,,2016,5
724,F08836,W7987,W7987,++,,0413021BD9,2007,,,2006,0,,,,,,2006,1
725,F08837,W7988,W7988,++,,04159E31B1,2007,,,2006,0,,,,,,2006,1
726,F08838,W7989,W7989,++,,0415A50399,2007,,,2006,0,,,,,,2006,1
727,F08539,W7994,W7994,++,,0415A4FDE3,2007,7,12,2006,0,07/12/2006,,,,,2006,1
727,F08539,W7994,W7994-TH,-+,,0415A4FDE3,2008,7,12,2006,1,12/12/2007,,,,,2007,5
727,F08539,W7994,W7994-TH,-+,,0415A4FDE3,2010,7,12,2006,3,02/01/2010,,,,,2009,5
728,F08841,W7995,W7995,++,,041302050F,2007,,,2006,0,,,,,,2006,1
729,F08844,W7998,W7998,++,,04159E2797,2007,,,2006,0,,,,,,2006,1
730,F11003,,,,,04130206A6,2007,,,2006,0,22/11/2006,,,,,2006,1
730,F11003,,,,,04130206A6,2011,,,2006,4,13/12/2010,,,,,2010,5
731,F08430,,,,,0413020A65,2007,26,11,2006,0,26/11/2006,,,,,2006,1
731,F08430,,,,,0413020A65,2011,26,11,2006,4,04/12/2010,F,4.2,4,12,2010,2
731,F08430,,,,,0413020A65,2012,26,11,2006,5,31/12/2011,,,,,2011,5
731,F08430,,,,,0413020A65,2013,26,11,2006,6,09/12/2012,F,4.6,10,12,2012,2
732,F09275,R5302,R5302,++,,04162E8450,2008,,,2007,0,28/01/2008,,,,,2007,1
732,F09275,R5302-TH,R5302-TH,--,,04162E8450,2012,,,2007,4,12/12/2011,F,4.4,14,12,2011,3
733,F09276,R5303,R5303,++,,04162EA842,2008,,,2007,0,,,,,,2007,1
734,,R5305,R5305,++,,04162E7A39,2008,,,2007,0,,,,,,2007,1
735,F09278,R5306,R5306,++,,04162E928D,2008,,,2007,0,,,,,,2007,1
736,F09279,R5307,R5307,++,,04162E7F8D,2008,,,2007,0,,,,,,2007,1
737,F09280,R5311,R5311,++,,04162E6D1B,2008,,,2007,0,,,,,,2007,1
738,F09283,R5314,R5314,++,,04162E73D9,2008,,,2007,0,,,,,,2007,1
739,F08989,R5317,R5317,++,,0415A4FD90,2008,24,11,2007,0,24/11/2007,,,,,2007,1
740,F09134,R5318,R5318,++,,04162E8ADE,2008,8,12,2007,0,08/12/2007,,,,,2007,1
741,F09089,R5321,R5321,++,,04162E9362,2008,4,12,2007,0,04/12/2007,,,,,2007,1
742,F09028,R5322,R5322,++,,0415A4E30A,2008,24,11,2007,0,24/11/2007,,,,,2007,1
743,F09024,R5323,R5323,++,,04159E267F,2008,22,11,2007,0,22/11/2007,,,,,2007,1
744,F09069,R5324,R5324,++,,04162EBD7C,2008,2,12,2007,0,02/12/2007,,,,,2007,1
745,F09026,R5325,R5325,++,,0415A50503,2008,23,11,2007,0,23/11/2007,,,,,2007,1
746,F09158,R5326,R5326,++,,04162E6DEE,2008,9,12,2007,0,09/12/2007,,,,,2007,1
747,F09112,R5328,R5328,++,,04162E84BE,2008,6,12,2007,0,06/12/2007,,,,,2007,1
748,F09286,R5330,R5330,++,,04162E83B1,2008,,,2007,0,,,,,,2007,1
749,F09063,R5335,R5335,++,,04159E22B5,2008,1,12,2007,0,01/12/2007,,,,,2007,1
750,F09097,R5336,R5336,++,,04162E9301,2008,4,12,2007,0,04/12/2007,,,,,2007,1
751,F09140,R5338,R5338,++,,04162E83B8,2008,9,12,2007,0,09/12/2007,,,,,2007,1
752,F09248,R5339,R5339,++,,04162E8A8A,2008,19,12,2007,0,19/12/2007,,,,,2007,1
753,F09080,R5340,R5340,++,,04162E956F,2008,5,12,2007,0,05/12/2007,,,,,2007,1
754,F09047,R5341,R5341,++,,04159E2D56,2008,28,11,2007,0,28/11/2007,,,,,2007,1
755,F09176,R5346,R5346,++,,04162E9403,2008,12,12,2007,0,12/12/2007,,,,,2007,1
756,F09291,R5354,R5354,++,,04162E715F,2008,,,2007,0,,,,,,2007,1
757,F09247,R5355,R5355,++,,04162EBEF9,2008,21,12,2007,0,21/12/2007,,,,,2007,1
758,F09070,R5356,R5356,++,,04162EA7B4,2008,2,12,2007,0,02/12/2007,,,,,2007,1
759,F09052,R5357,R5357,++,,0415A4F492,2008,29,11,2007,0,29/11/2007,,,,,2007,1
759,F09052,R5357-TH,R5357-TH,--,,0415A4F492,2013,29,11,2007,5,11/12/2012,F,4.3,12,12,2012,2
760,F09011,R5358,R5358,++,,04159E1FE2,2008,1,12,2007,0,01/12/2007,,,,,2007,1
761,F09170,R5359,R5359,++,,04162EB13B,2008,12,12,2007,0,12/12/2007,,,,,2007,1
762,F09018,R5360,R5360,++,,04162E8054,2008,2,12,2007,0,02/12/2007,,,,,2007,1
763,,R5362,R5362,++,,04162E9FBC,2008,,,2007,0,,,,,,2007,1
764,R5364,R5364,R5364,++,,04162E79CC,2008,20,12,2007,0,20/12/2007,,,,,2007,1
765,F09122,R5368,R5368,++,,04162EA1A3,2008,7,12,2007,0,07/12/2007,,,,,2007,1
766,F09154,R5369,R5369,++,,04162E65EE,2008,10,12,2007,0,10/12/2007,,,,,2007,1
767,F09092,R5371,R5371,++,,04162EA29B,2008,5,12,2007,0,05/12/2007,,,,,2007,1
768,F09004,R5372,R5372,++,,0415A50C87,2008,24,11,2007,0,24/11/2007,,,,,2007,1
769,F09014,R5373,R5373,++,,04159E0844,2008,30,11,2007,0,30/11/2007,,,,,2007,1
769,F09014,R5373,R5373,++,,04159E0844,2012,30,11,2007,4,10/12/2011,,,,,2011,5
769,F09014,R5373-TH,R5373,++,,04159E0844,2013,30,11,2007,5,13/12/2012,M,3.7,13,12,2012,3
769,F09014,R5373-TH,R5373,++,,04159E0844,2014,30,11,2007,6,12/12/2013,F,3.9,13,12,2013,2
769,F09014,R5373-TH,R5373,++,,04159E0844,2015,30,11,2007,7,09/12/2014,,,,,2014,5
770,F09105,R5376,R5376,++,,04162E8625,2008,7,12,2007,0,07/12/2007,,,,,2007,1
771,F09029,R5378,R5378,++,,04159E0EFF,2008,24,11,2007,0,24/11/2007,,,,,2007,1
772,F09081,R5380,R5380,++,,04162E8DBB,2008,5,12,2007,0,05/12/2007,,,,,2007,1
773,F09127,R5381,R5381,++,,04162EB993,2008,9,12,2007,0,09/12/2007,,,,,2007,1
774,F09246,R5382,R5382,++,,04162E96A3,2008,19,12,2007,0,19/12/2007,,,,,2007,1
775,F08988,R5383,R5383,++,,0415A4FAFB,2008,25,11,2007,0,25/11/2007,,,,,2007,1
775,F08988,R5383,R5383,++,,0415A4FAFB,2011,25,11,2007,3,16/12/2010,,,,,2010,5
775,F08988,R5383,R5383,++,,0415A4FAFB,2012,25,11,2007,4,12/12/2011,M,5.5,14,12,2011,3
775,F08988,R5383-TH,R5383,-+,,0415A4FAFB,2013,25,11,2007,5,17/12/2012,M,5.7,19,12,2012,3
776,F09218,R5384,R5384,++,,04162E9FAB,2008,16,12,2007,0,16/12/2007,,,,,2007,1
777,F09009,R5385,R5385,++,,0415A50336,2008,30,11,2007,0,30/11/2007,,,,,2007,1
777,F09009,R5385-TH,R5385,-+,,0415A50336,2014,30,11,2007,6,17/02/2014,,,,,2013,8
777,F09009,R5385-TH,R5385,-+,,0415A50336,2015,30,11,2007,7,22/01/2015,,,,,2014,8
777,F09009,R5385-TH,R5385,-+,,0415A50336,2017,30,11,2007,9,20/02/2017,,,,,2016,8
778,F09001,R5386,R5386,++,,0415A503A7,2008,29,11,2007,0,29/11/2007,,,,,2007,1
779,F09274,R5387,R5387,++,,04162E9B1B,2008,27,12,2007,0,27/12/2007,,,,,2007,1
780,F09210,R5389,R5389,++,,04162E9A3C,2008,15,12,2007,0,15/12/2007,,,,,2007,1
781,F09094,R5390,R5390,++,,04162EAC7C,2008,5,12,2007,0,05/12/2007,,,,,2007,1
782,F09290,R5391,R5391,++,,04162EAB97,2008,,,2007,0,,,,,,2007,1
783,F08997,R5395,R5395,++,,04159E0EC8,2008,28,11,2007,0,28/11/2007,,,,,2007,1
784,F09196,R5396,R5396,++,,04162E65ED,2008,15,12,2007,0,15/12/2007,,,,,2007,1
785,F09007,R5397,R5397,++,,04159E1765,2008,29,11,2007,0,29/11/2007,,,,,2007,1
786,F08984,R5398,R5398,++,,04159E1FF5,2008,23,11,2007,0,23/11/2007,,,,,2007,1
787,F09269,R5400,R5400,++,,04162EB38C,2008,23,12,2007,0,23/12/2007,,,,,2007,1
788,F09229,R5403,R5403,++,,04162EAD7A,2008,16,12,2007,0,16/12/2007,,,,,2007,1
789,F09215,R5405,R5405,++,,04162E95D5,2008,17,12,2007,0,17/12/2007,,,,,2007,1
790,F09061,R5406,R5406,++,,04159E1314,2008,1,12,2007,0,01/12/2007,,,,,2007,1
