num,FSDB,moTagL,moTagR,tState,brand,moPITTag,season,moDay,moMn,moYear,moAge,arrivalDate,sex,pupBM,day,month,year,event
690,F04210,W5468,W5469,++,,04601CCE77,2000,,,1985,14,04/12/1999,F,4.7,5,12,1999,4
691,F04212,W5470,W5471,++,,04601CD228,1997,,,1989,7,04/12/1996,M,5.6,4,12,1996,2
691,F04212,W5470,W5471,++,,04601CD228,1998,,,1989,8,18/12/1997,F,4.8,19,12,1997,3
691,F04212,W5470,W5471-TH,+-,,04601CD228,1999,,,1989,9,10/12/1998,F,4.05,10,12,1998,2
691,F04212,W5470,W5471-TH,+-,,04601CD228,2000,,,1989,10,02/10/1999,,,,,1999,5
691,F04212,W5470,W5471-TH,+-,,04601CD228,2001,,,1989,11,30/11/2000,,,,,2000,5
692,F04214,W5472,W5473,++,,04601CD26B,1997,,,1981,15,04/12/1996,F,4.5,4,12,1996,2
692,F04214,W5472,W5473,++,,04601CD26B,1999,,,1981,17,04/12/1998,,,,,1998,5
693,F04216,W5474,W5475,++,,04601CD10E,1997,,,1991,5,04/12/1996,F,5.3,4,12,1996,2
694,F04224,W5478,W5479,++,,04601CCF60,1997,,,1984,12,05/12/1996,M,6.55,5,12,1996,2
694,F04224,W5478,W5479,++,,04601CCF60,1998,,,1984,13,11/12/1997,M,5,12,12,1997,2
694,F04224,W5478,W5479,++,,04601CCF60,1999,,,1984,14,17/12/1998,M,5.1,12,12,1998,3
694,F04224,W5478-TH,W5479,-+,,04601CCF60,2000,,,1984,15,15/12/1999,M,5.5,16,12,1999,4
694,F04224,W5478-TH,W5479,-+,,04601CCF60,2001,,,1984,16,09/12/2000,,,,,2000,5
694,F04224,W5478-TH-W6424,W5479-TH-W6424,#NAME?,,04601CCF60,2002,,,1984,17,30/11/2001,,,,,2001,5
694,F04224,W5478-TH-W6424,W5479-TH-W6424,#NAME?,,04601CCF60,2003,,,1984,18,17/12/2002,,,,,2002,5
695,F04226,W5480,W5481,++,,04601CD108,1997,,,1985,11,05/12/1996,M,5.45,5,12,1996,4
696,F04228,W5482,W5483,++,,04601CD091,1997,,,1993,3,05/12/1996,M,5.2,5,12,1996,2
696,F04228,W5482,W5483,++,,04601CD091,1999,,,1993,5,03/12/1998,,,,,1998,8
696,F04228,W5482,W5483,++,,04601CD091,2000,,,1993,6,08/12/1999,,,,,1999,5
696,F04228,W5482-TH-W6256,W5483-TH-W6257,uu,,04601CD091,2001,,,1993,7,24/11/2000,,,,,2000,5
697,F04243,W5484,W5485,++,,04601CCFC1,1997,,,1988,8,06/12/1996,M,6.05,6,12,1996,2
697,F04243,W5484,W5485,++,,04601CCFC1,1998,,,1988,9,07/01/1998,M,6.3,8,1,1998,2
697,F04243,W5484,W5485,++,,04601CCFC1,1999,,,1988,10,08/12/1998,F,5.35,9,12,1998,4
697,F04243,W5484,W5485,++,,04601CCFC1,2000,,,1988,11,03/12/1999,M,6.4,4,12,1999,2
697,F04243,W5484-TH-W6281,W5485-TH-W6282,uu,,04601CCFC1,2001,,,1988,12,06/12/2000,F,5.8,7,12,2000,4
697,F04243,W5484-TH-W6281,W5485-TH-W6282,uu,,04601CCFC1,2002,,,1988,13,04/12/2001,M,6.55,6,12,2001,4
697,F04243,W5484-TH-W6281,W5485-TH-W6282,uu,,04601CCFC1,2003,,,1988,14,04/12/2002,,,,,2002,5
697,F04243,W5484-TH-W6281,W5485-TH-W6282,uu,,04601CCFC1,2004,,,1988,15,04/12/2003,F,5.1,6,12,2003,2
698,F04245,W5486,W5487,++,,04601CCF5E,1997,,,1986,10,04/12/1996,M,6.35,6,12,1996,4
698,F04245,W5486,W5487,++,,04601CCF5E,1998,,,1986,11,19/12/1997,M,5,6,12,1997,4
698,F04245,W5486,W5487,++,,04601CCF5E,1999,,,1986,12,09/12/1998,,,,,1998,5
699,F04247,W5488,W5489,++,,04601CCE83,1997,,,1992,4,06/12/1996,M,4.95,6,12,1996,3
700,F04257,W5490,W5491,++,,04601CD045,1997,,,1992,4,08/12/1996,M,5.8,8,12,1996,2
700,F04257,W5490,W5491,++,,04601CD045,1998,,,1992,5,12/12/1997,F,5.6,14,12,1997,3
700,F04257,W5490,W5491,++,,04601CD045,2003,,,1992,10,31/12/2002,,,,,2002,5
701,F04259,W5492,W5493,++,,04601CCE37,1997,,,1987,9,08/12/1996,F,5,8,12,1996,2
701,F04259,W5492,W5493,++,,04601CCE37,1998,,,1987,10,13/12/1997,M,5.4,14,12,1997,3
701,F04259,W5492,W5493,++,,04601CCE37,1999,,,1987,11,06/12/1998,M,5.2,10,12,1998,2
701,F04259,W5492,W5493,++,,04601CCE37,2000,,,1987,12,09/12/1999,F,5.1,11,12,1999,2
701,F04259,W5492,W5493,++,,04601CCE37,2001,,,1987,13,11/12/2000,M,5.2,12,12,2000,2
702,F04261,W5494,W5495,++,,04601CD072,1997,,,1989,7,08/12/1996,F,6.3,8,12,1996,2
702,F04261,W5494,W5495,++,,04601CD072,2010,,,1989,20,13/01/2009,,,,,2009,7
703,F04263,W5496,W5497,++,,04601CD15A,1997,,,1991,5,08/12/1996,M,5.1,8,12,1996,2
703,F04263,W5496,W5497,++,,04601CD15A,1998,,,1991,6,12/12/1997,M,6.7,13,12,1997,2
704,F04265,W5498,W5499,++,,04601CD19F,1997,,,1992,4,09/12/1996,F,2.9,9,12,1996,4
704,F04265,W5498,W5499,++,,04601CD19F,2000,,,1992,7,22/12/1999,,,,,1999,8
705,F04282,W5601,W5602,++,,04601CD187,1997,,,1992,4,,F,,,,1996,2
705,F04282,W5601,W5602,++,,04601CD187,1998,,,1992,5,18/12/1997,M,5.1,19,12,1997,2
705,F04282,W5601,W5602,++,,04601CD187,1999,,,1992,6,29/12/1998,,,,,1998,5
706,F04283,W5603,W5604,++,,04601CC75D,1997,,,1993,3,,,,,,1996,5
707,F04284,W5605,W5606,++,,04601CD035,1997,,,1992,4,,,,,,1996,5
707,F04284,W5605,W5606,++,,04601CD035,1998,,,1992,5,12/12/1997,F,4.7,14,12,1997,3
707,F04284,W5605,W5606,++,,04601CD035,1999,,,1992,6,06/12/1998,M,4.45,7,12,1998,2
707,F04284,W5605,W5606,++,,04601CD035,2000,,,1992,7,08/12/1999,F,4.3,10,12,1999,3
707,F04284,W5605-TH-W6266,W5606-TH-W6267,uu,,04601CD035,2001,,,1992,8,03/12/2000,M,4.7,3,12,2000,2
707,F04284,W5605-TH-W6266-TH,W5606-TH-W6267,uu,,04601CD035,2002,,,1992,9,07/12/2001,F,4.45,8,12,2001,2
707,F04284,W5605-TH-W6266-TH,W5606-TH-W6267,uu,,04601CD035,2003,,,1992,10,07/12/2002,F,4.6,8,12,2002,2
707,F04284,W5605-TH-W6266-TH,W5606-TH-W6267-TH,uu,,04601CD035,2006,,,1992,13,03/12/2005,F,4.3,4,12,2005,4
708,F04285,W5607,W5608,++,,04601CD097,1997,,,1990,6,,,,,,1996,5
708,F04285,W5607,W5608,++,,04601CD097,1999,,,1990,8,05/12/1998,F,4.85,8,12,1998,2
708,F04285,W5607,W5608,++,,04601CD097,2001,,,1990,10,30/11/2000,M,6.4,3,12,2000,2
709,F04286,W5609,W5610,++,,04601CD1F3,1997,,,1991,5,,,,,,1996,5
710,F04287,W5611,W5612,++,,04601CD1CD,1997,,,1990,6,,,,,,1996,5
710,F04287,W5611,W5612,++,,04601CD1CD,1998,,,1990,7,02/01/1998,M,6,3,1,1998,3
710,F04287,W5611,W5612,++,,04601CD1CD,1999,,,1990,8,18/12/1998,F,4.85,20,12,1998,2
710,F04287,W5611,W5612,++,,04601CD1CD,2000,,,1990,9,16/12/1999,M,6.2,17,12,1999,2
710,F04287,W5611,W5612,++,,04601CD1CD,2001,,,1990,10,14/12/2000,F,5.5,15,12,2000,3
710,F04287,W5611,W5612,++,,04601CD1CD,2002,,,1990,11,10/12/2001,F,5.45,12,12,2001,2
710,F04287,W5611,W5612,++,,04601CD1CD,2003,,,1990,12,10/12/2002,F,5.05,11,12,2002,2
710,F04287,W5611,W5612,++,,04601CD1CD,2004,,,1990,13,14/12/2003,M,5.85,14,12,2003,2
710,F04287,W5611,W5612,++,,04601CD1CD,2005,,,1990,14,13/12/2004,M,5.4,15,12,2004,2
711,F04288,W5613,W5614,++,,04601CCEC6,1997,,,1988,8,,,,,,1996,5
711,F04288,W5613,W5614,++,,04601CCEC6,1998,,,1988,9,13/12/1997,F,5.2,14,12,1997,4
711,F04288,W5613,W5614,++,,04601CCEC6,1999,,,1988,10,11/12/1998,F,4.95,11,12,1998,4
711,F04288,W5613,W5614,++,,04601CCEC6,2000,,,1988,11,10/12/1999,F,4.9,11,12,1999,2
712,F05021,W5625,W5626,++,,04601CCFCE,1999,,,,,06/04/1999,,,,,1998,5
712,F05021,W5625,W5626,++,,04601CCFCE,2000,,,,,08/12/1999,F,4.5,9,12,1999,3
712,F05021,W5625,W5626,++,,04601CCFCE,2002,,,,,30/12/2001,,,,,2001,5
712,F05021,W5625,W5626,++,,04601CCFCE,2003,,,,,07/12/2002,F,5.05,8,12,2002,2
712,F05021,W5625,W5626,++,,04601CCFCE,2004,,,,,08/12/2003,M,4.75,9,12,2003,2
713,F05254,W5627,W5628,++,,04601CCDD8,2000,,,1994,5,26/11/1999,,,,,1999,5
713,F05254,W5627,W5628,++,,04601CCDD8,2001,,,1994,6,24/11/2000,M,5.2,26,11,2000,2
713,F05254,W5627,W5628,++,,04601CCDD8,2002,,,1994,7,26/11/2001,M,4.4,27,11,2001,2
713,F05392,W5627,W5628,++,,04601CCDD8,2003,,,1994,8,25/11/2002,M,5.45,26,11,2002,2
713,F05254,W5627,W5628,++,,04601CCDD8,2004,,,1994,9,21/09/2003,,,,,2003,8
713,F05254,W5627,W5628,++,,04601CCDD8,2005,,,1994,10,08/12/2004,F,4,10,12,2004,3
714,F05263,W5629,W5630,++,,04601CD225,2000,,,1995,4,30/11/1999,M,4.9,30,11,1999,4
714,F05263,W5629-TH,W5630,-+,,04601CD225,2009,,,1995,13,22/11/2008,,,,,2008,5
714,F05263,W5629-TH,W5630,-+,,04601CD225,2012,,,1995,16,30/11/2011,,,,,2011,5
715,F05292,W5631,W5632,++,,04601CCF57,2000,,,1985,14,03/12/1999,M,5.3,3,12,1999,3
716,F05392,W5637,W5638,++,,04601CD1FD,2000,,,1995,4,12/01/2000,,,,,1999,5
716,F05392,W5637,W5638,++,,04601CD1FD,2001,,,1995,5,15/12/2000,F,5.4,17,12,2000,3
716,F05392,W5637,W5638,++,,04601CD1FD,2002,,,1995,6,09/12/2001,F,5.05,11,12,2001,2
716,F05392,W5637,W5638,++,,04601CD1FD,2003,,,1995,7,14/12/2002,M,6.7,15,12,2002,2
716,F05392,W5637,W5638,++,,04601CD1FD,2004,,,1995,8,07/12/2003,M,6.6,9,12,2003,3
716,F05392,W5637,W5638,++,,04601CD1FD,2005,,,1995,9,24/12/2004,,,,,2004,5
716,F05392,W5637,W5638,++,,04601CD1FD,2006,,,1995,10,10/12/2005,,,,,2005,5
716,F05392,W5637,W5638,++,,04601CD1FD,2007,,,1995,11,09/12/2006,F,5.9,11,12,2006,2
716,F05392,W5637,W5638,++,,04601CD1FD,2008,,,1995,12,07/12/2007,F,5,9,12,2007,2
716,F05392,W5637,W5638,++,,04601CD1FD,2009,,,1995,13,07/12/2008,F,5,8,12,2008,3
716,F05392,W5637,W5638,++,,04601CD1FD,2010,,,1995,14,16/12/2009,M,5.6,17,12,2009,2
716,F05392,W5637,W5638,++,,04601CD1FD,2012,,,1995,16,08/12/2011,F,5.8,9,12,2011,2
716,F05392,W5637,W5638,++,,04601CD1FD,2013,,,1995,17,18/12/2012,M,6.8,19,12,2012,3
716,F05392,W5637,W5638,++,,04601CD1FD,2014,,,1995,18,29/11/2013,,,,,2013,5
716,F05392,W5637,W5638,++,,04601CD1FD,2015,,,1995,19,03/01/2015,,,,,2014,5
717,F05393,W5639,W5640,++,,04601CCFF2,2000,,,1992,7,12/01/2000,,,,,1999,5
718,F05394,W5641,W5642,++,,04601CCE52,2000,,,1992,7,12/01/2000,,,,,1999,5
718,F05394,W5641,W5642,++,,04601CCE52,2001,,,1992,8,14/12/2000,F,4.5,15,12,2000,3
718,F05394,W5641,W5642,++,,04601CCE52,2002,,,1992,9,08/12/2001,F,4.9,10,12,2001,2
719,F05395,W5643,W5644,++,,,2000,,,1995,4,12/01/2000,,,,,1999,5
719,F05395,W5643,W5644,++,,,2002,,,1995,6,09/12/2001,M,5,12,12,2001,2
719,F05395,W5643,W5644,++,,,2003,,,1995,7,09/12/2002,M,5.8,16,12,2002,2
719,F05395,W5643,W5644,++,,,2003,,,1995,7,09/12/2002,M,4.7,11,12,2002,3
719,F05395,W5643,W5644,++,,,2004,,,1995,8,07/12/2003,F,5.15,10,12,2003,4
719,F05395,W5643,W5644,++,,,2005,,,1995,9,28/12/2004,,,,,2004,5
719,F05395,W5643,W5644,++,,,2006,,,1995,10,15/12/2005,,,,,2005,5
720,F05396,W5645,W5646,++,,04601CCF5C,2000,,,1996,3,13/01/2000,,,,,1999,5
720,F05396,W5645,W5646,++,,04601CCF5C,2001,,,1996,4,02/12/2000,F,4.8,4,12,2000,2
720,F05396,W5645,W5646,++,,04601CCF5C,2003,,,1996,6,14/12/2002,,,,,2002,5
721,F05397,W5647,W5648,++,,04601CD162,2000,,,1994,5,13/01/2000,,,,,1999,5
721,F05397,W5647,W5648,++,,04601CD162,2001,,,1994,6,07/12/2000,,,,,2000,5
721,F05397,W5647,W5648,++,,04601CD162,2002,,,1994,7,29/11/2001,M,5.5,29,11,2001,2
721,F05397,W5647,W5648,++,,04601CD162,2003,,,1994,8,27/11/2002,M,5.05,29,11,2002,2
721,F05397,W5647,W5648,++,,04601CD162,2004,,,1994,9,27/11/2003,F,4.4,29,11,2003,2
721,F05397,W5647,W5648,++,,04601CD162,2005,,,1994,10,03/12/2004,M,4.5,3,12,2004,2
721,F05397,W5647,W5648,++,,04601CD162,2006,,,1994,11,30/11/2005,M,4.7,2,12,2005,2
721,F05397,W5647,W5648,++,,04601CD162,2007,,,1994,12,30/11/2006,F,4.7,1,12,2006,2
721,F05397,W5647,W5648,++,,04601CD162,2008,,,1994,13,27/11/2007,F,4.1,28,11,2007,2
721,F05397,W5647,W5648,++,,04601CD162,2009,,,1994,14,23/11/2008,F,4.6,25,11,2008,3
722,F05398,W5649,W5650,++,,04601CD08B,2000,,,1991,8,13/01/2000,,,,,1999,5
722,F05398,W5649,W5650,++,,04601CD08B,2001,,,1991,9,08/12/2000,F,5,11,12,2000,2
722,F05398,W5649,W5650,++,,04601CD08B,2002,,,1991,10,14/12/2001,M,5.15,16,12,2001,2
722,F05398,W5649,W5650,++,,04601CD08B,2003,,,1991,11,10/12/2002,,,,,2002,5
722,F05398,W5649,W5650,++,,04601CD08B,2004,,,1991,12,09/12/2003,F,5.45,11,12,2003,2
722,F05398,W5649,W5650,++,,04601CD08B,2005,,,1991,13,25/12/2004,F,3.9,27,12,2004,3
723,F05399,W5651,W5652,++,,04601CCD62,2000,,,1995,4,13/01/2000,,,,,1999,5
723,F05399,W5651,W5652,++,,04601CCD62,2001,,,1995,5,24/12/2000,F,5,25,12,2000,2
724,F05400,W5653,W5654,++,,04601CD153,2000,,,1989,10,13/01/2000,,,,,1999,5
724,F05400,W5653,W5654-TH,+-,,04601CD153,2002,,,1989,12,11/12/2001,F,4.85,12,12,2001,2
724,F05400,W5653,W5654-TH,+-,,04601CD153,2003,,,1989,13,13/12/2002,M,5.15,13,12,2002,3
724,F05400,W5653,W5654-TH,+-,,04601CD153,2004,,,1989,14,17/12/2003,,,,,2003,5
724,F05400,W5653,W5654-TH,+-,,04601CD153,2006,,,1989,16,15/12/2005,,,,,2005,5
724,F05400,W5653,W5654-TH,+-,,04601CD153,2008,,,1989,18,23/12/2007,,,,,2007,5
725,F05401,W5655,W5656,++,,04601CCE38,2000,,,1989,10,13/01/2000,,,,,1999,5
725,F05401,W5655,W5656,++,,04601CCE38,2001,,,1989,11,28/11/2000,F,5.6,30,11,2000,2
725,F05401,W5655,W5656,++,,04601CCE38,2002,,,1989,12,06/12/2001,M,5.85,7,12,2001,2
725,F05401,W5655,W5656,++,,04601CCE38,2003,,,1989,13,29/11/2002,F,5.05,30,11,2002,4
725,F05401,W5655,W5656,++,,04601CCE38,2004,,,1989,14,01/12/2003,F,4.55,3,12,2003,4
725,F05401,W5655,W5656,++,,04601CCE38,2005,,,1989,15,04/12/2004,F,4.9,5,12,2004,2
726,F05402,W5657,W5658,++,,04601CD115,2000,,,1993,6,13/01/2000,,,,,1999,5
727,F05403,W5659,W5660,++,,04601CCEF7,2000,,,1995,4,13/01/2000,,,,,1999,5
727,F05403,W5659,W5660,++,,04601CCEF7,2001,,,1995,5,12/12/2000,F,4.8,14,12,2000,3
727,F05403,W5659,W5660,++,,04601CCEF7,2002,,,1995,6,13/12/2001,F,4.6,15,12,2001,2
727,F05403,W5659,W5660,++,,04601CCEF7,2003,,,1995,7,01/12/2002,F,4.1,2,12,2002,2
727,F05403,W5659,W5660,++,,04601CCEF7,2004,,,1995,8,03/12/2003,F,4.6,4,12,2003,2
727,F05403,W5659,W5660,++,,04601CCEF7,2005,,,1995,9,28/11/2004,F,4.8,30,11,2004,4
727,F05403,W5659,W5660,++,,04601CCEF7,2006,,,1995,10,02/12/2005,M,5,4,12,2005,2
727,F05403,W5659,W5660,++,,04601CCEF7,2007,,,1995,11,30/11/2006,M,4.9,2,12,2006,2
727,F05403,W5659,W5660,++,,04601CCEF7,2008,,,1995,12,25/11/2007,M,5.3,27,11,2007,2
727,F05403,W5659,W5660,++,,04601CCEF7,2009,,,1995,13,01/12/2008,,,,,2008,5
728,F05404,W5661,W5662,++,,04601CD00E,2000,,,1993,6,13/01/2000,,,,,1999,5
728,F05404,W5661,W5662,++,,04601CD00E,2002,,,1993,8,29/11/2001,,,,,2001,5
729,F05405,W5663,W5664,++,,04601CCEEF,2000,,,1991,8,13/01/2000,,,,,1999,5
729,F05405,W5663,W5664,++,,04601CCEEF,2001,,,1991,9,03/12/2000,,,,,2000,5
729,F05405,W5663,W5664,++,,04601CCEEF,2002,,,1991,10,28/11/2001,F,4.7,30,11,2001,2
729,F05405,W5663,W5664,++,,04601CCEEF,2003,,,1991,11,28/11/2002,F,4.35,29,11,2002,4
729,F05405,W5663,W5664,++,,04601CCEEF,2004,,,1991,12,20/11/2003,,,,,2003,5
730,F05406,W5665,W5666,++,,04601CCF6E,2000,,,1996,3,13/01/2000,,,,,1999,5
731,F05407,W5667,W5668,++,,04601CCF86,2000,,,1995,4,15/01/2000,,,,,1999,5
731,F05407,W5667,W5668,++,,04601CCF86,2001,,,1995,5,09/12/2000,,,,,2000,5
731,F05407,W5667,W5668,++,,04601CCF86,2003,,,1995,7,12/12/2002,,,,,2002,5
732,F05408,W5669,W5670,++,,04601CCE1D,2000,,,1991,8,15/01/2000,,,,,1999,5
732,F05408,W5669,W5670,++,,04601CCE1D,2001,,,1991,9,16/12/2000,,,,,2000,5
732,F05408,W5669,W5670,++,,04601CCE1D,2002,,,1991,10,08/12/2001,,,,,2001,5
732,F05408,W5669,W5670,++,,04601CCE1D,2003,,,1991,11,29/11/2002,M,5.6,30,11,2002,4
732,F05408,W5669,W5670,++,,04601CCE1D,2004,,,1991,12,28/11/2003,F,5,29,11,2003,2
733,F05409,W5671,W5672,++,,04601CD17E,2000,,,1991,8,15/01/2000,,,,,1999,5
733,F05409,W5671,W5672,++,,04601CD17E,2001,,,1991,9,05/12/2000,F,5.8,8,12,2000,3
733,F05409,W5671,W5672,++,,04601CD17E,2002,,,1991,10,07/12/2001,F,5.1,9,12,2001,2
733,F05409,W5671,W5672,++,,04601CD17E,2003,,,1991,11,13/12/2002,,,,,2002,5
733,F05409,W5671,W5672,++,,04601CD17E,2004,,,1991,12,09/12/2003,M,6.6,12,12,2003,2
734,F05410,W5673,W5674,++,,04601CD21B,2000,,,1994,5,15/01/2000,,,,,1999,5
734,F05411,W5675,W5676,++,,04601CD33D,2000,,,1987,12,15/01/2000,,,,,1999,5
734,F05412,W5678,W5677,++,,04601CD20D,2000,,,1994,5,15/01/2000,,,,,1999,5
734,F05412,W5678,W5677,++,,04601CD20D,2001,,,1994,6,10/12/2000,,,,,2000,5
734,F05412,W5678,W5677,++,,04601CD20D,2002,,,1994,7,06/12/2001,F,6.1,8,12,2001,2
735,F05413,W5679,W5680,++,,04601CCD90,2000,,,1996,3,15/01/2000,,,,,1999,5
736,F05414,W5681,W5682,++,,04601CD348,2000,,,1996,3,15/01/2000,,,,,1999,5
736,F05414,W5681,W5682,++,,04601CD348,2001,,,1996,4,09/12/2000,F,5.1,11,12,2000,3
736,F05414,W5681,W5682,++,,04601CD348,2003,,,1996,6,13/12/2002,,,,,2002,5
736,F05414,W5681,W5682,++,,04601CD348,2004,,,1996,7,04/12/2003,M,6.2,7,12,2003,3
736,F05414,W5681,W5682,++,,04601CD348,2005,,,1996,8,06/12/2004,M,5.5,9,12,2004,2
736,F05414,W5681,W5682,++,,04601CD348,2006,,,1996,9,30/11/2005,M,5.6,3,12,2005,2
736,F05414,W5681,W5682,++,,04601CD348,2007,,,1996,10,26/11/2006,M,5.4,28,11,2006,2
736,F05414,W5681,W5682,++,,04601CD348,2008,,,1996,11,26/11/2007,F,5,27,11,2007,2
736,F05414,W5681,W5682,++,,04601CD348,2009,,,1996,12,02/12/2008,,,,,2008,5
736,F05414,W5681,W5682,++,,04601CD348,2010,,,1996,13,12/12/2009,F,4.2,13,12,2009,2
737,F05415,W5683,W5684,++,,04601CD306,2000,,,1995,4,15/01/2000,,,,,1999,5
738,F05416,W5685,W5686,++,,04601CD0B4,2000,,,1991,8,15/01/2000,,,,,1999,5
739,F05417,W6301,W6302,++,,,2000,,,1995,4,17/01/2000,,,,,1999,5
739,F05417,W6301,W6302,++,,,2001,,,1995,5,09/03/2001,,,,,2000,8
739,F05417,W6301,W6302,++,,,2003,,,1995,7,02/12/2002,,,,,2002,8
739,F05417,W6301,W6302,++,,,2007,,,1995,11,28/11/2006,,,,,2006,7
740,F05418,W6303,W6304,++,,,2000,,,1997,2,17/01/2000,,,,,1999,5
740,F05418,W6303,W6304,++,,,2002,,,1997,4,11/04/2002,,,,,2001,8
741,F05419,W6305,W6306,++,,04601CD352,2000,,,1995,4,17/01/2000,,,,,1999,5
741,F05419,W6305,W6306,++,,04601CD352,2001,,,1995,5,19/12/2000,M,5,20,12,2000,2
741,F05419,W6305,W6306,++,,04601CD352,2002,,,1995,6,10/12/2001,F,4.3,12,12,2001,4
741,F05419,W6305,W6306,++,,04601CD352,2003,,,1995,7,12/12/2002,F,4.05,14,12,2002,2
741,F05419,W6305,W6306,++,,04601CD352,2004,,,1995,8,17/12/2003,F,4.2,19,12,2003,2
741,F05419,W6305,W6306,++,,04601CD352,2005,,,1995,9,12/12/2004,M,5.5,15,12,2004,2
741,F05419,W6305,W6306,++,,04601CD352,2006,,,1995,10,16/12/2005,F,4.2,18,12,2005,2
741,F05419,W6305,W6306,++,,04601CD352,2007,,,1995,11,07/12/2006,F,4.5,9,12,2006,2
741,F05419,W6305,W6306,++,,04601CD352,2009,,,1995,13,06/12/2008,F,4.6,7,12,2008,3
741,F05419,W6305,W6306,++,,04601CD352,2010,,,1995,14,10/12/2009,,,,,2009,5
741,F05419,W6305,W6306,++,,04601CD352,2011,,,1995,15,01/12/2010,,,,,2010,5
741,F05419,W6305,W6306,++,,04601CD352,2012,,,1995,16,10/12/2011,F,4.9,12,12,2011,2
741,F05419,W6305,W6306,++,,04601CD352,2013,,,1995,17,08/12/2012,F,4.5,8,12,2012,3
742,F05420,W6307,W6308,++,,04601CD145,2000,,,1991,8,17/01/2000,,,,,1999,5
742,F05420,W6307,W6308,++,,04601CD145,2001,,,1991,9,03/12/2000,,,,,2000,5
742,F05420,W6307,W6308,++,,04601CD145,2002,,,1991,10,03/12/2001,F,4.6,4,12,2001,4
742,F05420,W6307,W6308,++,,04601CD145,2003,,,1991,11,05/12/2002,M,5.7,6,12,2002,4
742,F05420,W6307,W6308,++,,04601CD145,2004,,,1991,12,11/12/2003,F,5.6,12,12,2003,4
742,F05420,W6307,W6308,++,,04601CD145,2005,,,1991,13,04/12/2004,M,6,7,12,2004,4
743,F05421,W6309,W6310,++,,04601CD334,2000,,,1995,4,17/01/2000,,,,,1999,5
743,F05421,W6309,W6310,++,,04601CD334,2001,,,1995,5,14/12/2000,F,4.4,16,12,2000,4
743,F05421,W6309,W6310,++,,04601CD334,2002,,,1995,6,13/12/2001,M,5.2,16,12,2001,2
743,F05421,W6309,W6310,++,,04601CD334,2003,,,1995,7,18/12/2002,,,,,2002,5
743,F05421,W6309,W6310,++,,04601CD334,2004,,,1995,8,11/12/2003,M,5.35,12,12,2003,4
743,F05421,W6309,W6310,++,,04601CD334,2005,,,1995,9,05/12/2004,,,,,2004,5
743,F05421,W6309,W6310,++,,04601CD334,2006,,,1995,10,06/12/2005,,,,,2005,5
743,F05421,W6309,W6310,++,,04601CD334,2007,,,1995,11,08/12/2006,F,4.4,11,12,2006,2
743,F05421,W6309,W6310,++,,04601CD334,2008,,,1995,12,05/12/2007,F,4.1,6,12,2007,3
743,F05421,W6309,W6310,++,,04601CD334,2009,,,1995,13,09/12/2008,M,4.7,10,12,2008,4
744,F05422,W6311,W6312,++,,04601CCF3B,2000,,,1994,5,17/01/2000,,,,,1999,5
744,F05422,W6311,W6312,++,,04601CCF3B,2001,,,1994,6,04/12/2000,F,4.8,6,12,2000,4
744,F05422,W6311,W6312,++,,04601CCF3B,2002,,,1994,7,03/12/2001,M,5.2,4,12,2001,2
744,F05422,W6311,W6312,++,,04601CCF3B,2003,,,1994,8,03/12/2002,M,6.55,5,12,2002,4
744,F05422,W6311,W6312,++,,04601CCF3B,2004,,,1994,9,03/12/2003,M,4.9,6,12,2003,3
744,F05422,W6311,W6312,++,,04601CCF3B,2005,,,1994,10,02/12/2004,M,5.2,4,12,2004,4
745,F05423,W6313,W6314,++,,04601CCF3B,2000,,,1991,8,17/01/2000,,,,,1999,5
745,F05423,W6313,W6314,++,,04601CCF3B,2001,,,1991,9,07/12/2000,,,,,2000,5
745,F05423,W6313,W6314,++,,04601CCF3B,2002,,,1991,10,13/12/2001,,,,,2001,5
745,F05423,W6313,W6314,++,,04601CCF3B,2003,,,1991,11,06/12/2002,,,,,2002,5
746,F05424,W6315,W6316,++,,04601CD180,2000,,,1996,3,17/01/2000,,,,,1999,5
746,F05424,W6315,W6316,++,,04601CD180,2001,,,1996,4,05/12/2000,M,5,6,12,2000,3
746,F05424,W6315,W6316,++,,04601CD180,2002,,,1996,5,03/12/2001,F,4.3,4,12,2001,2
746,F05424,W6315,W6316,++,,04601CD180,2003,,,1996,6,02/12/2002,M,5.6,3,12,2002,2
746,F05424,W6315,W6316,++,,04601CD180,2004,,,1996,7,02/12/2003,M,5,3,12,2003,4
746,F05424,W6315,W6316,++,,04601CD180,2005,,,1996,8,04/12/2004,F,4.35,5,12,2004,2
746,F05424,W6315,W6316,++,,04601CD180,2006,,,1996,9,04/12/2005,M,4.8,7,12,2005,2
746,F05424,W6315,W6316,++,,04601CD180,2007,,,1996,10,30/11/2006,F,5.2,1,12,2006,2
746,F05424,W6315,W6316,++,,04601CD180,2008,,,1996,11,01/12/2007,M,5.5,3,12,2007,2
746,F05424,W6315,W6316,++,,04601CD180,2009,,,1996,12,27/11/2008,F,4.6,29,11,2008,3
746,F05424,W6315,W6316,++,,04601CD180,2011,,,1996,14,29/11/2010,F,4.4,1,12,2010,2
746,F05424,W6315,W6316,++,,04601CD180,2012,,,1996,15,05/12/2011,M,4.6,6,12,2011,2
746,F05424,W6315,W6316,++,,04601CD180,2013,,,1996,16,30/11/2012,F,4.3,1,12,2012,2
