num,FSDB,moTagL,moTagR,tState,brand,moPITTag,season,moDay,moMn,moYear,moAge,arrivalDate,sex,pupBM,day,month,year,event
97,F01616/F05712,Y2098-TH,Y2098-TH-W6361,--,,04601CCFC4,2001,,,1990,10,18/11/2000,,,,,2000,5
97,F01616/F05712,Y2098-TH,Y2098-TH-W6361,--,,04601CCFC4,2002,,,1990,11,06/12/2001,F,5.6,8,12,2001,2
97,F01616/F05712,Y2098-TH,Y2098-TH-W6361,--,,04601CCFC4,2003,,,1990,12,01/12/2002,M,6.2,3,12,2002,4
97,F01616/F05712,Y2098-TH,Y2098-TH-W6361,--,,04601CCFC4,2004,,,1990,13,07/12/2003,F,6,10,12,2003,2
97,F01616/F05712,Y2098-TH,Y2098-TH-W6361-TH,--,,04601CCFC4,2005,,,1990,14,13/12/2004,M,6.55,13,12,2004,2
97,F01616/F05712,Y2098-TH,Y2098-TH-W6361-TH,--,,04601CCFC4,2007,,,1990,16,06/12/2006,M,6.8,9,12,2006,2
97,F01616/F05712,Y2098-TH,Y2098-TH-W6361-TH,--,,04601CCFC4,2009,,,1990,18,28/11/2008,M,6.1,5,12,2008,4
98,F01701,Y2209-TH,Y2209,-+,,,1995,,,1990,4,10/12/1994,F,4.2,12,12,1994,3
98,F01701,Y2209-TH,Y2209,-+,,,1996,,,1990,5,06/12/1995,F,4.3,8,12,1995,4
98,F01701,Y2209-TH,Y2209,-+,,,1997,,,1990,6,05/12/1996,M,4.9,7,12,1996,3
98,F01701,Y2209-TH,Y2209,-+,,,1998,,,1990,7,09/12/1997,F,4.5,9,12,1997,3
99,F01729,Y2247,Y2247,#NAME?,,,1994,,,1990,3,,F,3.5,26,12,1993,4
99,F01729,Y2247,Y2247,#NAME?,,,1995,,,1990,4,,,,,,1994,5
99,F01729,Y2247,Y2247,#NAME?,,,1996,,,1990,5,,F,,20,12,1995,2
99,F01729,Y2247,Y2247-TH,+-,,,1997,,,1990,6,,,,,,1996,5
99,F01729,Y2247,Y2247-TH,+-,,,1998,,,1990,7,,,,,,1997,5
99,F01729,Y2247,Y2247-TH,+-,,,1999,,,1990,8,,M,5.2,10,12,1998,4
100,F01757,Y2278,Y2278-TH,+-,,,1995,,,1990,4,,M,5.3,21,12,1994,2
100,F01757,Y2278,Y2278-TH,+-,,,1996,,,1990,5,,F,4.5,12,12,1995,3
101,F01773,Y2295,Y2295,++,,,1994,,,1990,3,21/12/1993,F,3.7,22,12,1993,3
101,F01773,Y2295,Y2295,++,,,1995,,,1990,4,10/12/1994,F,4.2,12,12,1994,2
101,F01773,Y2295,Y2295,++,,,1996,,,1990,5,05/12/1995,F,4.4,7,12,1995,2
101,F01773,Y2295,Y2295,++,,,1997,,,1990,6,03/12/1996,F,4.5,5,12,1996,4
101,F01773,Y2295,Y2295,++,,,1998,,,1990,7,15/12/1997,F,4.9,16,12,1997,3
101,F01773,Y2295,Y2295,++,,,1999,,,1990,8,18/12/1998,,,,,1998,5
101,F01773,Y2295,Y2295,++,,,2000,,,1990,9,01/12/1999,M,5.1,3,12,1999,2
101,F01773,Y2295,Y2295,++,,,2001,,,1990,10,24/11/2000,F,4.7,26,11,2000,2
101,F01773,Y2295,Y2295,++,,,2002,,,1990,11,03/12/2001,M,6.1,5,12,2001,2
101,F01773,Y2295,Y2295,++,,,2003,,,1990,12,27/11/2002,F,5.1,28,11,2002,2
101,F01773,Y2295,Y2295,++,,,2004,,,1990,13,26/11/2003,F,5.3,28,11,2003,2
101,F01773,Y2295,Y2295,++,,,2005,,,1990,14,30/11/2004,F,4.7,2,12,2004,2
101,F01773,Y2295,Y2295-TH,+-,,,2006,,,1990,15,10/12/2005,,,,,2005,5
102,F00831,R2691,R2691-TH,+-,,,1996,,,1991,4,14/12/1995,M,5.4,17,12,1995,2
102,F00831,R2691,R2691-TH,+-,,,1997,,,1991,5,08/12/1996,M,5.15,9,12,1996,2
102,F00831,R2691,R2691-TH,+-,,,1998,,,1991,6,20/12/1997,,,,,1997,5
102,F00831,R2691,R2691-TH,+-,,,1999,,,1991,7,05/12/1998,M,5.95,6,12,1998,4
103,F00931,R2847,R2847-TH,+-,,,1996,,,1991,4,11/12/1995,M,6.1,13,12,1995,2
103,F00931,R2847,R2847-TH,+-,,,1997,,,1991,5,06/12/1996,M,5.25,7,12,1996,2
103,F00931,R2847,R2847-TH,+-,,,1998,,,1991,6,15/12/1997,M,4.6,15,12,1997,3
103,F00931,R2847,R2847-TH,+-,,,1999,,,1991,7,03/12/1998,F,4.55,4,12,1998,3
104,F02631,O3593G,G3093,++,,,1997,,,1992,4,19/12/1996,M,5.2,21,12,1996,4
104,F02631,O3593G,G3093,++,,,1998,,,1992,5,18/12/1997,F,4.5,19,12,1997,4
104,F02631,O3593G,G3093,++,,,1999,,,1992,6,12/12/1998,F,5.55,14,12,1998,2
104,F02631,O3593G,G3093,++,,,2000,,,1992,7,19/12/1999,M,4.3,22,12,1999,2
104,F02631,O3593G,G3093,++,,04601CD055,2001,,,1992,8,09/12/2000,M,5.1,12,12,2000,2
104,F02631,O3593G-TH,G3093,-+,,04601CD055,2002,,,1992,9,12/12/2001,M,6.4,14,12,2001,2
104,F02631,O3593G-TH,G3093,-+,,04601CD055,2003,,,1992,10,08/12/2002,F,4.25,9,12,2002,2
104,F02631,O3593G-TH,G3093,-+,,04601CD055,2004,,,1992,11,04/12/2003,F,5.7,8,12,2003,2
104,F02631,O3593G-TH,G3093,-+,,04601CD055,2005,,,1992,12,09/12/2004,M,4.9,11,12,2004,2
104,F02631,O3593G-TH,G3093,-+,,04601CD055,2006,,,1992,13,08/12/2005,F,4.1,11,12,2005,2
104,F02631,O3593G-TH,G3093,-+,,04601CD055,2007,,,1992,14,03/12/2006,M,5.7,5,12,2006,4
104,F02631,O3593G-TH,G3093,-+,,04601CD055,2008,,,1992,15,01/12/2007,F,4.6,2,12,2007,2
104,F02631,O3593G-TH,G3093-TH,--,,04601CD055,2009,,,1992,16,30/11/2008,M,5.5,3,12,2008,2
104,F02631,O3593G-TH,G3093-TH,--,,04601CD055,2010,,,1992,17,10/12/2009,,,,,2009,5
104,F02631,O3593G-TH,G3093-TH,--,,04601CD055,2011,,,1992,18,30/11/2010,,,,,2010,5
104,F02631,O3593G-TH,G3093-TH,--,,04601CD055,2012,,,1992,19,11/12/2011,F,4.2,14,12,2011,2
104,F02631,O3593G-TH,G3093-TH,--,,04601CD055,2013,,,1992,20,20/12/2012,,,,,2012,5
104,F02631,O3593G-TH,G3093-TH,--,,04601CD055,2014,,,1992,21,18/12/2013,,,,,2013,5
105,F03137,B3506-TH,B3506,-+,,,1999,4,12,1993,5,21/12/1998,M,4.9,21,12,1998,2
105,F03137,B3506-TH,B3506,-+,,,2000,4,12,1993,6,17/01/2000,,,,,1999,5
105,F03137,B3506-TH,B3506,-+,,,2001,4,12,1993,7,23/12/2000,M,6,23,12,2000,2
105,F03137,B3506-TH,B3506,-+,,,2002,4,12,1993,8,12/12/2001,M,5.1,13,12,2001,4
105,F03137,B3506-TH,B3506,-+,,,2003,4,12,1993,9,07/12/2002,M,5.2,8,12,2002,2
105,F03137,B3506-TH,B3506,-+,,,2004,4,12,1993,10,07/12/2003,M,4.95,7,12,2003,4
105,F03137,B3506-TH,B3506,-+,,,2005,4,12,1993,11,03/12/2004,M,4.8,6,12,2004,2
106,F02780,B3534,B3534-TH,+-,,04601CCE93,1999,23,11,1993,5,15/12/1998,F,4.35,15,12,1998,3
106,F02780,B3534,B3534-TH,+-,,04601CCE93,2000,23,11,1993,6,20/12/1999,,,,,1999,5
106,F02780,B3534-TH-W6285,B3534-TH-W6286,u-,,04601CCE93,2001,23,11,1993,7,08/12/2000,F,5,9,12,2000,2
106,F02780,B3534-TH-W6285,B3534-TH-W6286-TH,u-,,04601CCE93,2002,23,11,1993,8,10/12/2001,F,4.75,12,12,2001,4
106,F02780,B3534-TH-W6285,B3534-TH-W6286-TH,u-,,04601CCE93,2003,23,11,1993,9,06/12/2002,M,5.4,7,12,2002,2
106,F02780,B3534-TH-W6285,B3534-TH-W6286-TH,u-,,04601CCE93,2004,23,11,1993,10,02/12/2003,M,5.25,4,12,2003,2
107,F03209,B3742-TH,B3742,-+,,,1999,,,1994,4,20/12/1998,F,4.45,21,12,1998,4
107,F03209,B3742-TH,B3742,-+,,,2000,,,1994,5,17/12/1999,F,5.6,19,12,1999,2
107,F03209,B3742-TH-W6420,B3742-TH-W6420,-+,,04601CCDB5,2001,,,1994,6,17/12/2000,M,5.4,19,12,2000,2
107,F03209,B3742-TH-W6420,B3742-TH-W6420,uu,,04601CCDB5,2002,,,1994,7,15/12/2001,F,4.9,16,12,2001,2
107,F03209,B3742-TH-W6420,B3742-TH-W6420,uu,,04601CCDB5,2003,,,1994,8,12/12/2002,F,5.35,13,12,2002,2
107,F03209,B3742-TH-W6420,B3742-TH-W6420,uu,,04601CCDB5,2004,,,1994,9,14/12/2003,,,,,2003,5
107,F03209,B3742-TH-W6420,B3742-TH-W6420,uu,,04601CCDB5,2005,,,1994,10,11/12/2004,M,4.8,14,12,2004,2
107,F03209,B3742-TH-W6420,B3742-TH-W6420-TH,uu,,04601CCDB5,2006,,,1994,11,13/12/2005,,,,,2005,5
107,F03209,B3742-TH-W6420,B3742-TH-W6420,uu,,04601CCDB5,2007,,,1994,12,29/11/2006,M,5.4,1,12,2006,2
107,F03209,B3742-TH-W6420,B3742-TH-W6420,uu,,04601CCDB5,2008,,,1994,13,06/12/2007,M,5.4,8,12,2007,2
107,F03209,B3742-TH-W6420,B3742-TH-W6420,uu,,04601CCDB5,2009,,,1994,14,01/12/2008,F,4.5,2,12,2008,4
108,F05426,B3752-TH-W6319,B3752-TH-W6320,--,,04601CCE82,2002,,,1994,7,16/12/2001,M,5.1,18,12,2001,4
108,F05426,B3752-TH-W6319,B3752-TH-W6320,--,,04601CCE82,2003,,,1994,8,19/12/2002,F,5.4,21,12,2002,3
108,F05426,B3752-TH-W6319,B3752-TH-W6320,--,,04601CCE82,2004,,,1994,9,20/12/2003,M,6.05,23,12,2003,4
108,F05426,B3752-TH-W6319,B3752-TH-W6320,--,,04601CCE82,2005,,,1994,10,20/12/2004,F,5.4,23,12,2004,2
108,F05426,B3752-TH-W6319,B3752-TH-W6320,--,,04601CCE82,2006,,,1994,11,27/12/2005,M,5,29,12,2005,2
108,F05426,B3752-TH-W6319,B3752-TH-W6320,--,,04601CCE82,2007,,,1994,12,16/12/2006,F,5.5,17,12,2006,2
108,F05426,B3752-TH-W6319,B3752-TH-W6320,--,,04601CCE82,2008,,,1994,13,25/12/2007,,,,,2007,5
108,F05426,B3752-TH-W6319-TH,B3752-TH-W6320,--,,04601CCE82,2009,,,1994,14,16/12/2008,M,4.9,17,12,2008,2
109,F03320,B3799,,+-,,,1999,,,1994,4,,F,4.65,13,12,1998,3
109,F03320,B3799,,+-,,,2001,,,1994,6,,M,5.5,13,12,2000,3
109,F03320,B3799,,+-,,,2002,,,1994,7,03/12/2001,F,2.4,4,12,2001,3
109,F03320,B3799,,+-,,,2003,,,1994,8,,F,4.95,11,12,2002,2
110,F03330,O4100,O4100,++,,,1999,28,11,1994,4,25/11/1998,M,4.15,27,11,1998,4
110,F03330,O4100,O4100,++,,,2000,28,11,1994,5,26/12/1999,,,,,1999,5
110,F03330,O4100,O4100,++,,,2001,28,11,1994,6,23/11/2000,M,5.2,26,11,2000,2
110,F03330,O4100,O4100,++,,,2002,28,11,1994,7,21/11/2001,M,5.1,22,11,2001,2
110,F03330,O4100,O4100,++,,,2003,28,11,1994,8,18/11/2002,M,5.95,19,11,2002,2
110,F03330,O4100,O4100,++,,,2004,28,11,1994,9,19/11/2003,M,5.45,21,11,2003,2
111,F04177,R4605-TH,R4605,-+,,,2001,4,12,1996,4,14/12/2000,M,3.9,17,12,2000,4
111,F04177,R4605-TH,R4605,-+,,,2002,4,12,1996,5,12/12/2001,M,4.5,14,12,2001,3
111,F04177,R4605-TH,R4605,-+,,,2003,4,12,1996,6,09/12/2002,M,4.3,10,12,2002,2
111,F04177,R4605-TH,R4605,-+,,,2004,4,12,1996,7,09/12/2003,F,4.8,11,12,2003,2
111,F04177,R4605-TH,R4605,-+,,,2005,4,12,1996,8,07/12/2004,F,3.9,9,12,2004,4
112,F04305,R4640,R4640-TH,+-,,,2002,,,1996,5,17/12/2001,M,5.4,19,12,2001,3
112,F04305,R4640,R4640-TH,+-,,,2005,,,1996,8,11/12/2004,M,5.45,13,12,2004,2
112,F04305,R4640,R4640-TH,+-,,,2006,,,1996,9,16/12/2005,,,,,2005,5
112,F04305,R4640,R4640-TH,+-,,,2007,,,1996,10,14/12/2006,M,5.7,15,12,2006,4
113,F04311,R4654,R4654-TH,+-,,,2001,,,1996,4,25/12/2000,M,4.2,28,12,2000,3
113,F04311,R4654,R4654-TH,+-,,,2002,,,1996,5,13/12/2001,M,5.5,18,12,2001,4
113,F04311,R4654,R4654-TH,+-,,,2003,,,1996,6,25/12/2002,,,,,2002,5
113,F04311,R4654,R4654-TH,+-,,,2004,,,1996,7,09/12/2003,M,5.45,11,12,2003,4
113,F04311,R4654,R4654-TH,+-,,,2005,,,1996,8,17/12/2004,,,,,2004,5
113,F04311,R4654-TH,R4654-TH,--,,,2006,,,1996,9,02/12/2005,,,,,2005,5
114,F04346,R4742-TH,R4742,-+,,,2001,,,1996,4,19/12/2000,F,4.8,20,12,2000,2
114,F04346,R4742-TH,R4742,-+,,,2002,,,1996,5,12/12/2001,M,5.65,13,12,2001,2
115,F04274,R4858-TH,R4858,-+,,,2001,15,12,1996,4,29/12/2000,M,4.9,29,12,2000,2
115,F04274,R4858-TH,R4858,-+,,,2002,15,12,1996,5,21/12/2001,F,4.35,24,12,2001,2
115,F04274,R4858-TH,R4858,-+,,,2003,15,12,1996,6,23/12/2002,M,5.4,25,12,2002,2
115,F04274,R4858-TH,R4858,-+,,,2004,15,12,1996,7,19/12/2003,M,5.35,24,12,2003,3
115,F04274,R4858-TH,R4858,-+,,,2005,15,12,1996,8,25/12/2004,,,,,2004,5
115,F04274,R4858-TH,R4858,-+,,,2006,15,12,1996,9,18/12/2005,M,5.4,21,12,2005,2
115,F04274,R4858-TH,R4858,-+,,,2007,15,12,1996,10,14/12/2006,M,,15,12,2006,2
116,F04610,O1650,,-+,,,2002,,,1997,4,,F,4.8,12,12,2001,4
116,F04610,O1650,,-+,,,2003,,,1997,5,,F,4.65,16,12,2002,2
116,F04610,O1650,,-+,,,2004,,,1997,6,,M,4.9,4,12,2003,2
117,F04612,O1655,O1656-TH,+-,,04162EBDCF,2003,,,1997,5,08/12/2002,F,3.8,9,12,2002,2
117,F04612,O1655,O1656-TH,+-,,04162EBDCF,2004,,,1997,6,07/12/2003,M,4.9,7,12,2003,3
117,F04612,O1655,O1656-TH,+-,,04162EBDCF,2005,,,1997,7,07/12/2004,F,4.4,8,12,2004,4
117,F04612,O1655,O1656-TH,+-,,04162EBDCF,2006,,,1997,8,04/12/2005,F,3.5,8,12,2005,4
117,F04612,O1655,O1656-TH,+-,,04162EBDCF,2007,,,1997,9,27/11/2006,M,5,28,11,2006,2
117,F04612,O1655,O1656-TH-W7097,+-,,04162EBDCF,2008,,,1997,10,30/11/2007,F,4.6,2,12,2007,4
117,F04612,O1655,O1656-TH-W7097-TH,+-,,04162EBDCF,2009,,,1997,11,02/12/2008,F,4.9,4,12,2008,2
117,F04612,O1655,O1656-TH-W7097-TH,+-,,04162EBDCF,2010,,,1997,12,06/12/2009,F,4.6,7,12,2009,2
117,F04612,O1655,O1656-TH-W7097-TH,+-,,04162EBDCF,2011,,,1997,13,30/11/2010,F,5.1,2,12,2010,2
117,F04612,O1655,O1656-TH-W7097-TH,+-,,04162EBDCF,2012,,,1997,14,05/12/2011,M,6,7,12,2011,3
118,F05047,G4915,,-+,,,2003,,,1998,4,,M,4.5,30,12,2002,4
118,F05047,G4915,,-+,,,2004,,,1998,5,,F,4.4,27,12,2003,3
118,F05047,G4915,,-+,,,2005,,,1998,6,,M,4.9,24,12,2004,3
118,F05047,G4915,,-+,,,2007,,,1998,8,,F,5,25,12,2006,3
119,F04943,G5067-TH,G5067,-+,,,2003,14,12,1998,4,30/11/2002,M,4.5,1,12,2002,3
119,F04943,G5067-TH,G5067,-+,,,2004,14,12,1998,5,29/11/2003,M,4.75,30,11,2003,2
119,F04943,G5067-TH,G5067,-+,,,2005,14,12,1998,6,03/12/2004,F,5.5,4,12,2004,4
119,F04943,G5067-TH,G5067,-+,,,2006,14,12,1998,7,28/11/2005,F,5.3,29,11,2005,2
119,F04943,G5067-TH,G5067,-+,,,2007,14,12,1998,8,28/11/2006,M,4.6,29,11,2006,2
119,F04943,G5067-TH-W7096,G5067,-+,,04162EA137,2008,14,12,1998,9,30/11/2007,M,4.7,1,12,2007,4
119,F04943,G5067-TH-W7096,G5067,-+,,04162EA137,2009,14,12,1998,10,29/11/2008,F,4.7,1,12,2008,4
119,F04943,G5067-TH-W7096,G5067,-+,,04162EA137,2010,14,12,1998,11,02/12/2009,,,,,2009,5
119,F04943,G5067-TH-W7096,G5067,-+,,04162EA137,2011,14,12,1998,12,23/11/2010,F,5.1,25,11,2010,2
119,F04943,G5067-TH-W7096,G5067,-+,,04162EA137,2012,14,12,1998,13,24/11/2011,F,4.3,26,11,2011,4
119,F04943,G5067-TH-W7096,G5067,-+,,04162EA137,2013,14,12,1998,14,25/11/2012,F,4.8,26,11,2012,3
120,F06036,Y5139,Y5139-TH,+-,,04108E129C,2005,27,11,2000,4,12/12/2004,M,5,12,12,2004,3
120,F06036,Y5139,Y5139-TH,+-,,04108E129C,2006,27,11,2000,5,06/12/2005,M,4.6,7,12,2005,2
120,F06036,Y5139,Y5139-TH,+-,,04108E129C,2007,27,11,2000,6,01/12/2006,M,5.2,2,12,2006,3
120,F06036,Y5139,Y5139-TH,+-,,04108E129C,2008,27,11,2000,7,08/12/2007,F,4.7,10,12,2007,4
120,F06036,Y5139-TH,Y5139-TH,--,,04108E129C,2009,27,11,2000,8,29/11/2008,F,4.7,30,11,2008,2
121,F06093,Y5154,Y5154-TH,+-,,04108E137B,2005,8,12,2000,4,13/12/2004,F,3.9,15,12,2004,3
121,F06093,Y5154,Y5154-TH,+-,,04108E137B,2006,8,12,2000,5,09/12/2005,F,4.1,12,12,2005,2
121,F06093,Y5154-TH,Y5154-TH,--,,04108E137B,2007,8,12,2000,6,02/12/2006,F,3.6,4,12,2006,2
121,F06093,Y5154-TH,Y5154-TH,--,,04108E137B,2008,8,12,2000,7,07/12/2007,M,4.7,8,12,2007,4
121,F06093,Y5154-TH,Y5154-TH,--,,04108E137B,2009,8,12,2000,8,05/12/2008,M,4.7,6,12,2008,3
122,F06067,Y5170-TH,Y5170-TH,--,,04108E21F8,2006,1,12,2000,5,01/12/2005,F,4.7,3,12,2005,2
122,F06067,Y5170-TH,Y5170-TH,--,,04108E21F8,2007,1,12,2000,6,03/12/2006,M,5.2,5,12,2006,2
122,F06067,Y5170-TH,Y5170-TH,--,,04108E21F8,2008,1,12,2000,7,07/12/2007,M,5.1,10,12,2007,3
123,F06082,Y5184,Y5184-TH,+-,,04108E109E,2004,4,12,2000,3,30/12/2003,M,5.9,31,12,2003,2
123,F06082,Y5184,Y5184-TH,+-,,04108E109E,2005,4,12,2000,4,19/12/2004,M,5.7,20,12,2004,4
123,F06082,Y5184-TH,Y5184-TH,--,,04108E109E,2006,4,12,2000,5,22/12/2005,M,5.4,23,12,2005,2
123,F06082,Y5184-TH,Y5184-TH,--,,04108E109E,2007,4,12,2000,6,13/12/2006,M,6.6,14,12,2006,2
123,F06082,Y5184-TH,Y5184-TH,--,,04108E109E,2008,4,12,2000,7,11/12/2007,M,6.1,11,12,2007,2
123,F06082,Y5184-TH,Y5184-TH,--,,04108E109E,2009,4,12,2000,8,06/12/2008,F,5.1,7,12,2008,4
123,F06082,Y5184-TH,Y5184-TH,--,,04108E109E,2010,4,12,2000,9,12/12/2009,M,7.2,15,12,2009,2
123,F06082,Y5184-TH,Y5184-TH,--,,04108E109E,2011,4,12,2000,10,07/12/2010,M,6,8,12,2010,2
123,F06082,Y5184-TH,Y5184-TH,--,,04108E109E,2012,4,12,2000,11,06/12/2011,M,4.4,7,12,2011,2
123,F06082,Y5184-TH,Y5184-TH,--,,04108E109E,2013,4,12,2000,12,06/12/2012,F,4.9,7,12,2012,2
124,F06075,Y5187-TH,Y5187-TH,--,,04108E11E1,2007,4,12,2000,6,09/12/2006,F,3.9,11,12,2006,2
124,F06075,Y5187-TH,Y5187-TH,--,,04108E11E1,2008,4,12,2000,7,09/12/2007,M,5,11,12,2007,3
125,F06149,Y5188-TH,Y5188-TH,--,,04108E10ED,2005,25,12,2000,4,20/12/2004,M,5.6,22,12,2004,2
125,F06149,Y5188-TH,Y5188-TH,--,,04108E10ED,2007,25,12,2000,6,13/12/2006,F,5.8,14,12,2006,2
125,F06149,Y5188-TH,Y5188-TH,--,,04108E10ED,2008,25,12,2000,7,12/12/2007,M,6.2,13,12,2007,4
125,F06149,Y5188-TH,Y5188-TH,--,,04108E10ED,2011,25,12,2000,10,11/12/2010,,,,,2010,5
125,F06149,Y5188-TH,Y5188-TH,--,,04108E10ED,2012,25,12,2000,11,12/12/2011,M,5.5,16,12,2011,2
125,F06149,Y5188-TH,Y5188-TH,--,,04108E10ED,2013,25,12,2000,12,29/11/2012,,,,,2012,5
126,F06053,Y5191-TH,Y5191-TH,--,,04108E25DE,2006,30,11,2000,5,10/12/2005,M,4.4,13,12,2005,2
126,F06053,Y5191-TH,Y5191-TH,--,,04108E25DE,2007,30,11,2000,6,07/12/2006,F,4.4,8,12,2006,2
126,F06053,Y5191-TH,Y5191-TH,--,,04108E25DE,2008,30,11,2000,7,07/12/2007,F,4.1,8,12,2007,2
126,F06053,Y5191-TH,Y5191-TH,--,,04108E25DE,2009,30,11,2000,8,02/12/2008,,,,,2008,5
126,F06053,Y5191-TH,Y5191-TH,--,,04108E25DE,2010,30,11,2000,9,09/12/2009,M,4.8,11,12,2009,2
126,F06053,Y5191-TH,Y5191-TH,--,,04108E25DE,2011,30,11,2000,10,29/11/2010,M,4.6,2,12,2010,3
126,F06053,Y5191-TH,Y5191-TH,--,,04108E25DE,2012,30,11,2000,11,27/11/2011,,,,,2011,5
126,F06053,Y5191-TH,Y5191-TH,--,,04108E25DE,2013,30,11,2000,12,17/12/2012,F,4.1,18,12,2012,3
126,F06053,Y5191-TH,Y5191-TH,--,,04108E25DE,2014,30,11,2000,13,30/11/2013,,,,,2013,5
126,F06053,Y5191-TH,Y5191-TH,--,,04108E25DE,2015,30,11,2000,14,25/12/2014,,,,,2014,5
127,F06060,Y5194-TH,Y5194-TH,--,,04108E22D6,2006,3,12,2000,5,12/12/2005,M,4.3,14,12,2005,3
127,F06060,Y5194-TH,Y5194-TH,--,,04108E22D6,2007,3,12,2000,6,02/12/2006,M,4.9,4,12,2006,2
127,F06060,Y5194-TH,Y5194-TH,--,,04108E22D6,2008,3,12,2000,7,08/12/2007,F,4.8,10,12,2007,3
127,F06060,Y5194-TH,Y5194-TH,--,,04108E22D6,2009,3,12,2000,8,05/12/2008,M,5.9,6,12,2008,2
127,F06060,Y5194-TH,Y5194-TH,--,,04108E22D6,2011,3,12,2000,10,26/11/2010,F,5.2,27,11,2010,2
127,F06060,Y5194-TH,Y5194-TH,--,,04108E22D6,2013,3,12,2000,12,11/12/2012,M,4.9,12,12,2012,2
127,F06060,Y5194-TH,Y5194-TH,--,,04108E22D6,2014,3,12,2000,13,20/12/2013,,,,,2013,5
127,F06060,Y5194-TH,Y5194-TH,--,,04108E22D6,2015,3,12,2000,14,06/12/2014,M,5.1,7,12,2014,2
128,F06019,Y5199,Y5199-TH,+-,,04108E1590,2004,26,11,2000,3,10/12/2003,F,4.9,12,12,2003,3
128,F06019,Y5199,Y5199-TH,+-,,04108E1590,2005,26,11,2000,4,13/12/2004,F,4,15,12,2004,3
128,F06019,Y5199,Y5199-TH,+-,,04108E1590,2006,26,11,2000,5,17/12/2005,,,,,2005,5
128,F06019,Y5199-TH,Y5199-TH,--,,04108E1590,2007,26,11,2000,6,02/12/2006,F,4.2,4,12,2006,2
128,F06019,Y5199-TH,Y5199-TH,--,,04108E1590,2008,26,11,2000,7,05/12/2007,F,4.4,5,12,2007,2
128,F06019,Y5199-TH,Y5199-TH,--,,04108E1590,2009,26,11,2000,8,04/12/2008,F,4.7,6,12,2008,3
129,F06073,Y5201,Y5201,++,,04108E1A96,2004,4,12,2000,3,07/12/2003,M,2.9,8,12,2003,3
129,F06073,Y5201-TH,Y5201-TH,--,,04108E1A96,2008,4,12,2000,7,14/12/2007,M,5.3,14,12,2007,2
129,F06073,Y5201-TH,Y5201-TH,--,,04108E1A96,2009,4,12,2000,8,03/12/2008,F,5.3,4,12,2008,4
129,F06073,Y5201-TH,Y5201-TH,--,,04108E1A96,2016,4,12,2000,15,06/12/2015,F,4.7,6,12,2015,2
130,F06089,Y5202,Y5202-TH,+-,,04108E1799,2004,7,12,2000,3,06/12/2003,F,4.6,7,12,2003,3
130,F06089,Y5202-TH,Y5202-TH,--,,04108E1799,2006,7,12,2000,5,10/12/2005,F,4.9,11,12,2005,2
130,F06089,Y5202-TH,Y5202-TH,--,,04108E1799,2007,7,12,2000,6,19/12/2006,F,4.6,21,12,2006,2
130,F06089,Y5202-TH,Y5202-TH,--,,04108E1799,2008,7,12,2000,7,05/12/2007,F,5.1,6,12,2007,3
131,F06026,Y5205-TH,Y5205-TH,--,,04108E0DD8,2008,27,11,2000,7,07/12/2007,F,5.2,9,12,2007,2
131,F06026,Y5205-TH,Y5205-TH,--,,04108E0DD8,2009,27,11,2000,8,03/12/2008,M,5.4,5,12,2008,2
131,F06026,Y5205-TH,Y5205-TH,--,,04108E0DD8,2010,27,11,2000,9,01/12/2009,,,,,2009,5
131,F06026,Y5205-TH,Y5205-TH,--,,04108E0DD8,2011,27,11,2000,10,06/12/2010,M,4.8,8,12,2010,2
131,F06026,Y5205-TH,Y5205-TH,--,,04108E0DD8,2012,27,11,2000,11,06/12/2011,M,5.4,7,12,2011,3
131,F06026,Y5205-TH,Y5205-TH,--,,04108E0DD8,2013,27,11,2000,12,28/11/2012,F,4.8,29,11,2012,2
131,F06026,Y5205-TH,Y5205-TH,--,,04108E0DD8,2014,27,11,2000,13,02/12/2013,F,4,2,12,2013,2
131,F06026,Y5205-TH,Y5205-TH,--,,04108E0DD8,2015,27,11,2000,14,02/12/2014,M,4.8,2,12,2014,2
132,F06257,R5011-TH,R5011-TH,--,,04121E674B,2006,2,12,2001,4,14/12/2005,F,5.2,16,12,2005,2
132,F06257,R5011-TH,R5011-TH,--,,04121E674B,2007,2,12,2001,5,09/12/2006,M,5.2,10,12,2006,2
132,F06257,R5011-TH,R5011-TH,--,,04121E674B,2008,2,12,2001,6,11/12/2007,M,5,12,12,2007,3
133,F06277,R5024-TH,R5024-TH,--,,04121E644C,2008,5,12,2001,6,05/12/2007,F,5.4,7,12,2007,4
133,F06277,R5024-TH,R5024-TH,--,,04121E644C,2010,5,12,2001,8,01/12/2009,F,4.9,3,12,2009,2
133,F06277,R5024-TH,R5024-TH,--,,04121E644C,2011,5,12,2001,9,02/12/2010,F,5.9,3,12,2010,2
133,F06277,R5024-TH,R5024-TH,--,,04121E644C,2012,5,12,2001,10,06/12/2011,M,6.1,7,12,2011,2
133,F06277,R5024-TH,R5024-TH,--,,04121E644C,2013,5,12,2001,11,29/11/2012,M,5.2,30,11,2012,2
134,F06357,R5027-TH,R5027-TH,--,,04121E67A1,2006,16,12,2001,4,02/01/2006,F,4.2,3,1,2006,2
134,F06357,R5027-TH,R5027-TH,--,,04121E67A1,2007,16,12,2001,5,26/12/2006,F,4.3,28,12,2006,4
